alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
5.0,60,4,1,1,15007,106014,0,180,180,1,0,60,0,180,5f09133f81270488,"(58, 0)",0.0,,,0.0,1.0
5.0,60,4,1,1,15007,106014,1,175,175,1,1,59,0,175,5f09133f81270488,"(57, 0)",0.0,,,0.0,2.0
5.0,60,4,1,1,15007,106014,2,164,164,1,2,58,0,164,5f09133f81270488,"(39, 2)",0.0,,,0.0,3.0
5.0,60,4,1,1,15007,106014,3,154,154,1,3,57,0,154,5f09133f81270488,"(27, 1)",0.0,,,0.0,4.0
5.0,60,4,1,1,15007,106014,4,146,146,1,4,56,0,146,5f09133f81270488,"(38, 0)",0.0,,,0.0,5.0
5.0,60,4,1,1,15007,106014,5,141,141,1,5,55,0,141,5f09133f81270488,"(42, 1)",0.0,,,0.0,6.0
5.0,60,4,1,1,15007,106014,6,137,137,1,6,54,0,137,5f09133f81270488,"(8, 0)",0.0,,,0.0,7.0
5.0,60,4,1,1,15007,106014,7,134,134,1,7,53,0,134,5f09133f81270488,"(7, 2)",0.0,,,0.0,8.0
5.0,60,4,1,1,15007,106014,8,130,130,1,8,52,0,130,5f09133f81270488,"(55, 2)",0.0,,,0.0,9.0
5.0,60,4,1,1,15007,106014,9,123,123,1,9,51,0,123,5f09133f81270488,"(30, 2)",0.0,,,0.0,10.0
5.0,60,4,1,1,15007,106014,10,118,118,1,10,50,0,118,5f09133f81270488,"(16, 2)",0.0,,,0.0,11.0
5.0,60,4,1,1,15007,106014,11,114,114,1,11,49,0,114,5f09133f81270488,"(31, 0)",0.0,,,0.0,12.0
5.0,60,4,1,1,15007,106014,12,110,110,1,12,48,0,110,5f09133f81270488,"(52, 2)",0.0,,,0.0,13.0
5.0,60,4,1,1,15007,106014,13,106,106,1,13,47,0,106,5f09133f81270488,"(17, 1)",0.0,,,0.0,14.0
5.0,60,4,1,1,15007,106014,14,104,104,1,14,46,0,104,5f09133f81270488,"(29, 2)",0.0,,,0.0,15.0
5.0,60,4,1,1,15007,106014,15,101,101,1,15,45,0,101,5f09133f81270488,"(28, 1)",0.0,,,0.0,16.0
5.0,60,4,1,1,15007,106014,16,99,99,1,16,44,0,99,5f09133f81270488,"(49, 0)",1.0,,,1.0,17.0
5.0,60,4,1,1,15007,106014,17,94,89,1,17,43,1,94,5f09133f81270488,"(20, 2)",2.0,,,2.0,18.0
5.0,60,4,1,1,15007,106014,18,88,81,1,18,42,2,88,5f09133f81270488,"(24, 2)",3.0,,,3.0,19.0
5.0,60,4,1,1,15007,106014,19,84,74,1,19,41,3,84,5f09133f81270488,"(5, 2)",3.0,,,3.0,20.0
5.0,60,4,1,1,15007,106014,20,79,69,1,20,40,3,79,5f09133f81270488,"(4, 1)",4.0,,,4.0,21.0
5.0,60,4,1,1,15007,106014,21,76,62,1,21,39,4,76,5f09133f81270488,"(48, 1)",5.0,,,5.0,22.0
5.0,60,4,1,1,15007,106014,22,73,58,1,22,38,5,73,5f09133f81270488,"(2, 0)",6.0,,,6.0,23.0
5.0,60,4,1,1,15007,106014,23,70,54,1,23,37,6,70,5f09133f81270488,"(11, 1)",6.0,,,6.0,24.0
5.0,60,4,1,1,15007,106014,24,68,53,1,24,36,6,68,5f09133f81270488,"(14, 0)",6.0,,,6.0,25.0
5.0,60,4,1,1,15007,106014,25,66,50,1,25,35,6,66,5f09133f81270488,"(34, 0)",6.0,,,6.0,26.0
5.0,60,4,1,1,15007,106014,26,64,47,1,26,34,6,64,5f09133f81270488,"(25, 0)",6.0,,,6.0,27.0
5.0,60,4,1,1,15007,106014,27,61,45,1,27,33,6,61,5f09133f81270488,"(13, 1)",7.0,,,7.0,28.0
5.0,60,4,1,1,15007,106014,28,58,39,1,28,32,7,58,5f09133f81270488,"(50, 0)",8.0,,,8.0,29.0
5.0,60,4,1,1,15007,106014,29,55,36,1,29,31,8,55,5f09133f81270488,"(23, 2)",8.0,,,8.0,30.0
5.0,60,4,1,1,15007,106014,30,53,34,1,30,30,8,53,5f09133f81270488,"(35, 0)",9.0,,,9.0,31.0
5.0,60,4,1,1,15007,106014,31,50,32,1,31,29,9,50,5f09133f81270488,"(15, 1)",9.0,,,9.0,32.0
5.0,60,4,1,1,15007,106014,32,48,30,1,32,28,9,48,5f09133f81270488,"(19, 1)",10.0,,,10.0,33.0
5.0,60,4,1,1,15007,106014,33,45,24,1,33,27,10,45,5f09133f81270488,"(26, 1)",10.0,,,10.0,34.0
5.0,60,4,1,1,15007,106014,34,43,23,1,34,26,10,43,5f09133f81270488,"(45, 1)",10.0,,,10.0,35.0
5.0,60,4,1,1,15007,106014,35,41,20,1,35,25,10,41,5f09133f81270488,"(0, 0)",11.0,,,11.0,36.0
5.0,60,4,1,1,15007,106014,36,38,15,1,36,24,11,38,5f09133f81270488,"(41, 1)",12.0,,,12.0,37.0
5.0,60,4,1,1,15007,106014,37,35,14,1,37,23,12,35,5f09133f81270488,"(10, 0)",11.0,,,11.0,38.0
5.0,60,4,1,1,15007,106014,38,34,13,1,38,22,11,34,5f09133f81270488,"(53, 1)",11.0,,,11.0,39.0
5.0,60,4,1,1,15007,106014,39,32,10,1,39,21,11,32,5f09133f81270488,"(32, 0)",11.0,,,11.0,40.0
5.0,60,4,1,1,15007,106014,40,30,9,1,40,20,11,30,5f09133f81270488,"(1, 1)",12.0,,,12.0,41.0
5.0,60,4,1,1,15007,106014,41,26,5,1,41,19,12,26,5f09133f81270488,"(12, 2)",13.0,,,13.0,42.0
5.0,60,4,1,1,15007,106014,42,23,1,1,42,18,13,23,5f09133f81270488,"(44, 1)",14.0,,,14.0,43.0
5.0,60,4,1,1,15007,106014,43,20,0,1,43,17,14,20,5f09133f81270488,,,no_legal_move,0,,
