alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
1.0,60,10,3,1,31007,302014,29,78,78,1,29,31,0,78,43795fc7302c5fdf,"(11, 2)",0.0,,,0.0,30.0
1.0,60,10,3,1,31007,302014,30,75,75,1,30,30,0,75,43795fc7302c5fdf,"(56, 0)",0.0,,,0.0,31.0
1.0,60,10,3,1,31007,302014,31,71,71,1,31,29,0,71,43795fc7302c5fdf,"(4, 1)",0.0,,,0.0,32.0
1.0,60,10,3,1,31007,302014,32,68,68,1,32,28,0,68,43795fc7302c5fdf,"(59, 2)",0.0,,,0.0,33.0
1.0,60,10,3,1,31007,302014,33,66,66,1,33,27,0,66,43795fc7302c5fdf,"(47, 2)",0.0,,,0.0,34.0
1.0,60,10,3,1,31007,302014,34,64,64,1,34,26,0,64,43795fc7302c5fdf,"(40, 2)",0.0,,,0.0,35.0
1.0,60,10,3,1,31007,302014,35,60,60,1,35,25,0,60,43795fc7302c5fdf,"(30, 1)",0.0,,,0.0,36.0
1.0,60,10,3,1,31007,302014,36,58,58,1,36,24,0,58,43795fc7302c5fdf,"(14, 0)",0.0,,,0.0,37.0
1.0,60,10,3,1,31007,302014,37,55,55,1,37,23,0,55,43795fc7302c5fdf,"(49, 1)",0.0,,,0.0,38.0
1.0,60,10,3,1,31007,302014,38,52,52,1,38,22,0,52,43795fc7302c5fdf,"(1, 1)",0.0,,,0.0,39.0
1.0,60,10,3,1,31007,302014,39,49,49,1,39,21,0,49,43795fc7302c5fdf,"(33, 0)",0.0,,,0.0,40.0
1.0,60,10,3,1,31007,302014,40,46,46,1,40,20,0,46,43795fc7302c5fdf,"(25, 2)",0.0,,,0.0,41.0
1.0,60,10,3,1,31007,302014,41,43,43,1,41,19,0,43,43795fc7302c5fdf,"(36, 0)",0.0,,,0.0,42.0
1.0,60,10,3,1,31007,302014,42,39,39,1,42,18,0,39,43795fc7302c5fdf,"(21, 1)",0.0,,,0.0,43.0
1.0,60,10,3,1,31007,302014,43,36,36,1,43,17,0,36,43795fc7302c5fdf,"(42, 1)",0.0,,,0.0,44.0
1.0,60,10,3,1,31007,302014,44,33,33,1,44,16,0,33,43795fc7302c5fdf,"(48, 2)",0.0,,,0.0,45.0
1.0,60,10,3,1,31007,302014,45,31,31,1,45,15,0,31,43795fc7302c5fdf,"(16, 1)",0.0,,,0.0,46.0
1.0,60,10,3,1,31007,302014,46,29,29,1,46,14,0,29,43795fc7302c5fdf,"(6, 1)",0.0,,,0.0,47.0
1.0,60,10,3,1,31007,302014,47,27,27,1,47,13,0,27,43795fc7302c5fdf,"(22, 0)",0.0,,,0.0,48.0
1.0,60,10,3,1,31007,302014,48,25,25,1,48,12,0,25,43795fc7302c5fdf,"(5, 1)",0.0,,,0.0,49.0
1.0,60,10,3,1,31007,302014,49,22,22,1,49,11,0,22,43795fc7302c5fdf,"(53, 0)",0.0,,,0.0,50.0
1.0,60,10,3,1,31007,302014,50,20,20,1,50,10,0,20,43795fc7302c5fdf,"(38, 2)",0.0,,,0.0,51.0
1.0,60,10,3,1,31007,302014,51,18,18,1,51,9,0,18,43795fc7302c5fdf,"(29, 2)",0.0,,,0.0,52.0
1.0,60,10,3,1,31007,302014,52,16,16,1,52,8,0,16,43795fc7302c5fdf,"(50, 1)",0.0,,,0.0,53.0
1.0,60,10,3,1,31007,302014,53,14,14,1,53,7,0,14,43795fc7302c5fdf,"(13, 0)",0.0,,,0.0,54.0
1.0,60,10,3,1,31007,302014,54,12,12,1,54,6,0,12,43795fc7302c5fdf,"(52, 1)",0.0,,,0.0,55.0
1.0,60,10,3,1,31007,302014,55,10,10,1,55,5,0,10,43795fc7302c5fdf,"(17, 1)",1.0,,,1.0,56.0
1.0,60,10,3,1,31007,302014,56,7,6,1,56,4,1,7,43795fc7302c5fdf,"(2, 1)",1.0,,,1.0,57.0
1.0,60,10,3,1,31007,302014,57,5,5,1,57,3,1,5,43795fc7302c5fdf,"(19, 2)",0.0,,,0.0,58.0
1.0,60,10,3,1,31007,302014,58,4,4,1,58,2,0,4,43795fc7302c5fdf,"(54, 0)",1.0,,,1.0,59.0
1.0,60,10,3,1,31007,302014,59,1,1,1,59,1,1,1,43795fc7302c5fdf,"(28, 1)",0.0,,,0.0,60.0
