alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
1.0,60,15,5,0,51007,501014,23,96,96,1,23,37,0,96,acfdeac9d87c2319,"(21, 2)",0.0,,,0.0,24.0
1.0,60,15,5,0,51007,501014,24,92,92,1,24,36,0,92,acfdeac9d87c2319,"(27, 0)",0.0,,,0.0,25.0
1.0,60,15,5,0,51007,501014,25,88,88,1,25,35,0,88,acfdeac9d87c2319,"(13, 2)",0.0,,,0.0,26.0
1.0,60,15,5,0,51007,501014,26,85,85,1,26,34,0,85,acfdeac9d87c2319,"(53, 1)",0.0,,,0.0,27.0
1.0,60,15,5,0,51007,501014,27,82,82,1,27,33,0,82,acfdeac9d87c2319,"(59, 2)",0.0,,,0.0,28.0
1.0,60,15,5,0,51007,501014,28,80,80,1,28,32,0,80,acfdeac9d87c2319,"(47, 0)",0.0,,,0.0,29.0
1.0,60,15,5,0,51007,501014,29,78,78,1,29,31,0,78,acfdeac9d87c2319,"(8, 1)",0.0,,,0.0,30.0
1.0,60,15,5,0,51007,501014,30,76,76,1,30,30,0,76,acfdeac9d87c2319,"(56, 1)",0.0,,,0.0,31.0
1.0,60,15,5,0,51007,501014,31,73,73,1,31,29,0,73,acfdeac9d87c2319,"(9, 2)",0.0,,,0.0,32.0
1.0,60,15,5,0,51007,501014,32,70,70,1,32,28,0,70,acfdeac9d87c2319,"(22, 2)",0.0,,,0.0,33.0
1.0,60,15,5,0,51007,501014,33,67,67,1,33,27,0,67,acfdeac9d87c2319,"(25, 2)",0.0,,,0.0,34.0
1.0,60,15,5,0,51007,501014,34,65,65,1,34,26,0,65,acfdeac9d87c2319,"(28, 1)",0.0,,,0.0,35.0
1.0,60,15,5,0,51007,501014,35,61,61,1,35,25,0,61,acfdeac9d87c2319,"(49, 2)",0.0,,,0.0,36.0
1.0,60,15,5,0,51007,501014,36,59,59,1,36,24,0,59,acfdeac9d87c2319,"(10, 0)",0.0,,,0.0,37.0
1.0,60,15,5,0,51007,501014,37,57,57,1,37,23,0,57,acfdeac9d87c2319,"(16, 0)",0.0,,,0.0,38.0
1.0,60,15,5,0,51007,501014,38,54,54,1,38,22,0,54,acfdeac9d87c2319,"(39, 2)",0.0,,,0.0,39.0
1.0,60,15,5,0,51007,501014,39,51,51,1,39,21,0,51,acfdeac9d87c2319,"(37, 0)",0.0,,,0.0,40.0
1.0,60,15,5,0,51007,501014,40,48,48,1,40,20,0,48,acfdeac9d87c2319,"(0, 2)",0.0,,,0.0,41.0
1.0,60,15,5,0,51007,501014,41,46,46,1,41,19,0,46,acfdeac9d87c2319,"(35, 2)",0.0,,,0.0,42.0
1.0,60,15,5,0,51007,501014,42,43,43,1,42,18,0,43,acfdeac9d87c2319,"(3, 0)",0.0,,,0.0,43.0
1.0,60,15,5,0,51007,501014,43,40,40,1,43,17,0,40,acfdeac9d87c2319,"(57, 2)",0.0,,,0.0,44.0
1.0,60,15,5,0,51007,501014,44,38,38,1,44,16,0,38,acfdeac9d87c2319,"(40, 2)",0.0,,,0.0,45.0
1.0,60,15,5,0,51007,501014,45,36,36,1,45,15,0,36,acfdeac9d87c2319,"(23, 0)",0.0,,,0.0,46.0
1.0,60,15,5,0,51007,501014,46,34,34,1,46,14,0,34,acfdeac9d87c2319,"(32, 2)",0.0,,,0.0,47.0
1.0,60,15,5,0,51007,501014,47,31,31,1,47,13,0,31,acfdeac9d87c2319,"(34, 2)",0.0,,,0.0,48.0
1.0,60,15,5,0,51007,501014,48,29,29,1,48,12,0,29,acfdeac9d87c2319,"(29, 1)",0.0,,,0.0,49.0
1.0,60,15,5,0,51007,501014,49,27,27,1,49,11,0,27,acfdeac9d87c2319,"(51, 0)",0.0,,,0.0,50.0
1.0,60,15,5,0,51007,501014,50,24,24,1,50,10,0,24,acfdeac9d87c2319,"(48, 2)",0.0,,,0.0,51.0
1.0,60,15,5,0,51007,501014,51,21,21,1,51,9,0,21,acfdeac9d87c2319,"(18, 2)",0.0,,,0.0,52.0
1.0,60,15,5,0,51007,501014,52,19,19,1,52,8,0,19,acfdeac9d87c2319,"(5, 0)",0.0,,,0.0,53.0
1.0,60,15,5,0,51007,501014,53,16,16,1,53,7,0,16,acfdeac9d87c2319,"(14, 1)",0.0,,,0.0,54.0
1.0,60,15,5,0,51007,501014,54,13,13,1,54,6,0,13,acfdeac9d87c2319,"(33, 1)",0.0,,,0.0,55.0
1.0,60,15,5,0,51007,501014,55,10,10,1,55,5,0,10,acfdeac9d87c2319,"(20, 2)",0.0,,,0.0,56.0
1.0,60,15,5,0,51007,501014,56,8,8,1,56,4,0,8,acfdeac9d87c2319,"(52, 0)",1.0,,,1.0,57.0
1.0,60,15,5,0,51007,501014,57,5,5,1,57,3,1,5,acfdeac9d87c2319,"(24, 1)",0.0,,,0.0,58.0
1.0,60,15,5,0,51007,501014,58,4,4,1,58,2,0,4,acfdeac9d87c2319,"(31, 2)",1.0,,,1.0,59.0
1.0,60,15,5,0,51007,501014,59,1,1,1,59,1,1,1,acfdeac9d87c2319,"(2, 0)",0.0,,,0.0,60.0
