alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
1.0,60,12,4,0,41007,401014,28,79,79,1,28,32,0,79,5bda84090f23568b,"(15, 0)",0.0,,,0.0,29.0
1.0,60,12,4,0,41007,401014,29,77,77,1,29,31,0,77,5bda84090f23568b,"(1, 1)",0.0,,,0.0,30.0
1.0,60,12,4,0,41007,401014,30,75,75,1,30,30,0,75,5bda84090f23568b,"(32, 0)",0.0,,,0.0,31.0
1.0,60,12,4,0,41007,401014,31,73,73,1,31,29,0,73,5bda84090f23568b,"(58, 0)",0.0,,,0.0,32.0
1.0,60,12,4,0,41007,401014,32,70,70,1,32,28,0,70,5bda84090f23568b,"(51, 1)",0.0,,,0.0,33.0
1.0,60,12,4,0,41007,401014,33,67,67,1,33,27,0,67,5bda84090f23568b,"(42, 1)",0.0,,,0.0,34.0
1.0,60,12,4,0,41007,401014,34,64,64,1,34,26,0,64,5bda84090f23568b,"(43, 1)",0.0,,,0.0,35.0
1.0,60,12,4,0,41007,401014,35,61,61,1,35,25,0,61,5bda84090f23568b,"(34, 2)",0.0,,,0.0,36.0
1.0,60,12,4,0,41007,401014,36,58,58,1,36,24,0,58,5bda84090f23568b,"(26, 1)",0.0,,,0.0,37.0
1.0,60,12,4,0,41007,401014,37,56,56,1,37,23,0,56,5bda84090f23568b,"(30, 1)",0.0,,,0.0,38.0
1.0,60,12,4,0,41007,401014,38,53,53,1,38,22,0,53,5bda84090f23568b,"(19, 0)",0.0,,,0.0,39.0
1.0,60,12,4,0,41007,401014,39,51,51,1,39,21,0,51,5bda84090f23568b,"(21, 2)",0.0,,,0.0,40.0
1.0,60,12,4,0,41007,401014,40,48,48,1,40,20,0,48,5bda84090f23568b,"(40, 2)",0.0,,,0.0,41.0
1.0,60,12,4,0,41007,401014,41,46,46,1,41,19,0,46,5bda84090f23568b,"(49, 0)",0.0,,,0.0,42.0
1.0,60,12,4,0,41007,401014,42,43,43,1,42,18,0,43,5bda84090f23568b,"(17, 1)",0.0,,,0.0,43.0
1.0,60,12,4,0,41007,401014,43,40,40,1,43,17,0,40,5bda84090f23568b,"(39, 1)",0.0,,,0.0,44.0
1.0,60,12,4,0,41007,401014,44,38,38,1,44,16,0,38,5bda84090f23568b,"(54, 0)",0.0,,,0.0,45.0
1.0,60,12,4,0,41007,401014,45,35,35,1,45,15,0,35,5bda84090f23568b,"(12, 1)",0.0,,,0.0,46.0
1.0,60,12,4,0,41007,401014,46,33,33,1,46,14,0,33,5bda84090f23568b,"(23, 1)",0.0,,,0.0,47.0
1.0,60,12,4,0,41007,401014,47,30,30,1,47,13,0,30,5bda84090f23568b,"(11, 1)",0.0,,,0.0,48.0
1.0,60,12,4,0,41007,401014,48,28,28,1,48,12,0,28,5bda84090f23568b,"(6, 1)",0.0,,,0.0,49.0
1.0,60,12,4,0,41007,401014,49,25,25,1,49,11,0,25,5bda84090f23568b,"(16, 1)",0.0,,,0.0,50.0
1.0,60,12,4,0,41007,401014,50,22,22,1,50,10,0,22,5bda84090f23568b,"(8, 1)",0.0,,,0.0,51.0
1.0,60,12,4,0,41007,401014,51,19,19,1,51,9,0,19,5bda84090f23568b,"(27, 0)",0.0,,,0.0,52.0
1.0,60,12,4,0,41007,401014,52,17,17,1,52,8,0,17,5bda84090f23568b,"(57, 0)",0.0,,,0.0,53.0
1.0,60,12,4,0,41007,401014,53,15,15,1,53,7,0,15,5bda84090f23568b,"(38, 0)",0.0,,,0.0,54.0
1.0,60,12,4,0,41007,401014,54,13,13,1,54,6,0,13,5bda84090f23568b,"(9, 2)",0.0,,,0.0,55.0
1.0,60,12,4,0,41007,401014,55,11,11,1,55,5,0,11,5bda84090f23568b,"(46, 2)",0.0,,,0.0,56.0
1.0,60,12,4,0,41007,401014,56,8,8,1,56,4,0,8,5bda84090f23568b,"(35, 1)",1.0,,,1.0,57.0
1.0,60,12,4,0,41007,401014,57,5,5,1,57,3,1,5,5bda84090f23568b,"(10, 2)",0.0,,,0.0,58.0
1.0,60,12,4,0,41007,401014,58,4,4,1,58,2,0,4,5bda84090f23568b,"(45, 0)",1.0,,,1.0,59.0
1.0,60,12,4,0,41007,401014,59,1,1,1,59,1,1,1,5bda84090f23568b,"(31, 1)",0.0,,,0.0,60.0
