alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
3.0,60,3,1,0,13007,103014,16,108,108,1,16,44,0,108,9d16d4d7a64c9708,"(9, 1)",0.0,,,0.0,17.0
3.0,60,3,1,0,13007,103014,17,105,105,1,17,43,0,105,9d16d4d7a64c9708,"(16, 1)",0.0,,,0.0,18.0
3.0,60,3,1,0,13007,103014,18,102,102,1,18,42,0,102,9d16d4d7a64c9708,"(20, 1)",0.0,,,0.0,19.0
3.0,60,3,1,0,13007,103014,19,97,97,1,19,41,0,97,9d16d4d7a64c9708,"(50, 1)",0.0,,,0.0,20.0
3.0,60,3,1,0,13007,103014,20,93,93,1,20,40,0,93,9d16d4d7a64c9708,"(13, 2)",0.0,,,0.0,21.0
3.0,60,3,1,0,13007,103014,21,89,89,1,21,39,0,89,9d16d4d7a64c9708,"(37, 2)",0.0,,,0.0,22.0
3.0,60,3,1,0,13007,103014,22,86,86,1,22,38,0,86,9d16d4d7a64c9708,"(30, 2)",0.0,,,0.0,23.0
3.0,60,3,1,0,13007,103014,23,83,83,1,23,37,0,83,9d16d4d7a64c9708,"(59, 0)",0.0,,,0.0,24.0
3.0,60,3,1,0,13007,103014,24,80,80,1,24,36,0,80,9d16d4d7a64c9708,"(44, 2)",0.0,,,0.0,25.0
3.0,60,3,1,0,13007,103014,25,76,76,1,25,35,0,76,9d16d4d7a64c9708,"(39, 2)",0.0,,,0.0,26.0
3.0,60,3,1,0,13007,103014,26,74,74,1,26,34,0,74,9d16d4d7a64c9708,"(49, 0)",0.0,,,0.0,27.0
3.0,60,3,1,0,13007,103014,27,71,71,1,27,33,0,71,9d16d4d7a64c9708,"(54, 1)",0.0,,,0.0,28.0
3.0,60,3,1,0,13007,103014,28,69,69,1,28,32,0,69,9d16d4d7a64c9708,"(8, 2)",0.0,,,0.0,29.0
3.0,60,3,1,0,13007,103014,29,66,66,1,29,31,0,66,9d16d4d7a64c9708,"(52, 1)",0.0,,,0.0,30.0
3.0,60,3,1,0,13007,103014,30,64,64,1,30,30,0,64,9d16d4d7a64c9708,"(58, 1)",0.0,,,0.0,31.0
3.0,60,3,1,0,13007,103014,31,62,62,1,31,29,0,62,9d16d4d7a64c9708,"(11, 2)",0.0,,,0.0,32.0
3.0,60,3,1,0,13007,103014,32,59,59,1,32,28,0,59,9d16d4d7a64c9708,"(12, 2)",0.0,,,0.0,33.0
3.0,60,3,1,0,13007,103014,33,57,57,1,33,27,0,57,9d16d4d7a64c9708,"(7, 1)",0.0,,,0.0,34.0
3.0,60,3,1,0,13007,103014,34,54,54,1,34,26,0,54,9d16d4d7a64c9708,"(26, 1)",1.0,,,1.0,35.0
3.0,60,3,1,0,13007,103014,35,51,51,1,35,25,1,51,9d16d4d7a64c9708,"(15, 0)",0.0,,,0.0,36.0
3.0,60,3,1,0,13007,103014,36,50,50,1,36,24,0,50,9d16d4d7a64c9708,"(4, 1)",1.0,,,1.0,37.0
3.0,60,3,1,0,13007,103014,37,47,45,1,37,23,1,47,9d16d4d7a64c9708,"(47, 1)",2.0,,,2.0,38.0
3.0,60,3,1,0,13007,103014,38,43,40,1,38,22,2,43,9d16d4d7a64c9708,"(29, 2)",2.0,,,2.0,39.0
3.0,60,3,1,0,13007,103014,39,41,38,1,39,21,2,41,9d16d4d7a64c9708,"(34, 2)",2.0,,,2.0,40.0
3.0,60,3,1,0,13007,103014,40,39,36,1,40,20,2,39,9d16d4d7a64c9708,"(53, 1)",2.0,,,2.0,41.0
3.0,60,3,1,0,13007,103014,41,37,32,1,41,19,2,37,9d16d4d7a64c9708,"(51, 1)",2.0,,,2.0,42.0
3.0,60,3,1,0,13007,103014,42,35,31,1,42,18,2,35,9d16d4d7a64c9708,"(36, 1)",2.0,,,2.0,43.0
3.0,60,3,1,0,13007,103014,43,32,29,1,43,17,2,32,9d16d4d7a64c9708,"(22, 0)",2.0,,,2.0,44.0
3.0,60,3,1,0,13007,103014,44,30,27,1,44,16,2,30,9d16d4d7a64c9708,"(17, 1)",2.0,,,2.0,45.0
3.0,60,3,1,0,13007,103014,45,28,24,1,45,15,2,28,9d16d4d7a64c9708,"(3, 1)",2.0,,,2.0,46.0
3.0,60,3,1,0,13007,103014,46,26,22,1,46,14,2,26,9d16d4d7a64c9708,"(21, 1)",3.0,,,3.0,47.0
3.0,60,3,1,0,13007,103014,47,23,18,1,47,13,3,23,9d16d4d7a64c9708,"(24, 0)",4.0,,,4.0,48.0
3.0,60,3,1,0,13007,103014,48,20,14,1,48,12,4,20,9d16d4d7a64c9708,"(45, 2)",5.0,,,5.0,49.0
3.0,60,3,1,0,13007,103014,49,17,12,1,49,11,5,17,9d16d4d7a64c9708,"(43, 0)",4.0,,,4.0,50.0
3.0,60,3,1,0,13007,103014,50,16,11,1,50,10,4,16,9d16d4d7a64c9708,"(23, 1)",5.0,,,5.0,51.0
3.0,60,3,1,0,13007,103014,51,13,8,1,51,9,5,13,9d16d4d7a64c9708,"(56, 0)",4.0,,,4.0,52.0
3.0,60,3,1,0,13007,103014,52,12,7,1,52,8,4,12,9d16d4d7a64c9708,"(10, 2)",5.0,,,5.0,53.0
3.0,60,3,1,0,13007,103014,53,9,4,1,53,7,5,9,9d16d4d7a64c9708,"(19, 0)",5.0,,,5.0,54.0
3.0,60,3,1,0,13007,103014,54,7,2,1,54,6,5,7,9d16d4d7a64c9708,"(42, 2)",5.0,,,5.0,55.0
3.0,60,3,1,0,13007,103014,55,5,1,1,55,5,5,5,9d16d4d7a64c9708,"(40, 0)",4.0,,,4.0,56.0
3.0,60,3,1,0,13007,103014,56,4,0,1,56,4,4,4,9d16d4d7a64c9708,,,no_legal_move,0,,
