alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
3.0,60,8,2,2,23007,205014,15,111,111,1,15,45,0,111,e5495964ac03c19c,"(48, 2)",0.0,,,0.0,16.0
3.0,60,8,2,2,23007,205014,16,107,107,1,16,44,0,107,e5495964ac03c19c,"(50, 1)",0.0,,,0.0,17.0
3.0,60,8,2,2,23007,205014,17,104,104,1,17,43,0,104,e5495964ac03c19c,"(26, 2)",0.0,,,0.0,18.0
3.0,60,8,2,2,23007,205014,18,101,101,1,18,42,0,101,e5495964ac03c19c,"(31, 0)",0.0,,,0.0,19.0
3.0,60,8,2,2,23007,205014,19,97,97,1,19,41,0,97,e5495964ac03c19c,"(10, 0)",0.0,,,0.0,20.0
3.0,60,8,2,2,23007,205014,20,94,94,1,20,40,0,94,e5495964ac03c19c,"(16, 0)",0.0,,,0.0,21.0
3.0,60,8,2,2,23007,205014,21,91,91,1,21,39,0,91,e5495964ac03c19c,"(30, 0)",0.0,,,0.0,22.0
3.0,60,8,2,2,23007,205014,22,87,87,1,22,38,0,87,e5495964ac03c19c,"(57, 1)",0.0,,,0.0,23.0
3.0,60,8,2,2,23007,205014,23,84,84,1,23,37,0,84,e5495964ac03c19c,"(47, 2)",0.0,,,0.0,24.0
3.0,60,8,2,2,23007,205014,24,80,80,1,24,36,0,80,e5495964ac03c19c,"(33, 2)",0.0,,,0.0,25.0
3.0,60,8,2,2,23007,205014,25,77,77,1,25,35,0,77,e5495964ac03c19c,"(36, 1)",0.0,,,0.0,26.0
3.0,60,8,2,2,23007,205014,26,75,75,1,26,34,0,75,e5495964ac03c19c,"(0, 1)",0.0,,,0.0,27.0
3.0,60,8,2,2,23007,205014,27,72,72,1,27,33,0,72,e5495964ac03c19c,"(44, 0)",0.0,,,0.0,28.0
3.0,60,8,2,2,23007,205014,28,70,70,1,28,32,0,70,e5495964ac03c19c,"(39, 0)",0.0,,,0.0,29.0
3.0,60,8,2,2,23007,205014,29,66,66,1,29,31,0,66,e5495964ac03c19c,"(29, 0)",0.0,,,0.0,30.0
3.0,60,8,2,2,23007,205014,30,64,64,1,30,30,0,64,e5495964ac03c19c,"(4, 1)",0.0,,,0.0,31.0
3.0,60,8,2,2,23007,205014,31,62,62,1,31,29,0,62,e5495964ac03c19c,"(52, 2)",0.0,,,0.0,32.0
3.0,60,8,2,2,23007,205014,32,59,59,1,32,28,0,59,e5495964ac03c19c,"(28, 1)",0.0,,,0.0,33.0
3.0,60,8,2,2,23007,205014,33,57,57,1,33,27,0,57,e5495964ac03c19c,"(24, 2)",0.0,,,0.0,34.0
3.0,60,8,2,2,23007,205014,34,55,55,1,34,26,0,55,e5495964ac03c19c,"(54, 2)",1.0,,,1.0,35.0
3.0,60,8,2,2,23007,205014,35,52,50,1,35,25,1,52,e5495964ac03c19c,"(8, 1)",1.0,,,1.0,36.0
3.0,60,8,2,2,23007,205014,36,49,45,1,36,24,1,49,e5495964ac03c19c,"(58, 1)",1.0,,,1.0,37.0
3.0,60,8,2,2,23007,205014,37,47,44,1,37,23,1,47,e5495964ac03c19c,"(38, 2)",1.0,,,1.0,38.0
3.0,60,8,2,2,23007,205014,38,45,42,1,38,22,1,45,e5495964ac03c19c,"(59, 1)",2.0,,,2.0,39.0
3.0,60,8,2,2,23007,205014,39,41,37,1,39,21,2,41,e5495964ac03c19c,"(43, 2)",2.0,,,2.0,40.0
3.0,60,8,2,2,23007,205014,40,39,35,1,40,20,2,39,e5495964ac03c19c,"(45, 0)",2.0,,,2.0,41.0
3.0,60,8,2,2,23007,205014,41,37,33,1,41,19,2,37,e5495964ac03c19c,"(25, 1)",2.0,,,2.0,42.0
3.0,60,8,2,2,23007,205014,42,35,32,1,42,18,2,35,e5495964ac03c19c,"(51, 0)",1.0,,,1.0,43.0
3.0,60,8,2,2,23007,205014,43,34,31,1,43,17,1,34,e5495964ac03c19c,"(12, 1)",2.0,,,2.0,44.0
3.0,60,8,2,2,23007,205014,44,31,25,1,44,16,2,31,e5495964ac03c19c,"(17, 1)",2.0,,,2.0,45.0
3.0,60,8,2,2,23007,205014,45,29,24,1,45,15,2,29,e5495964ac03c19c,"(23, 1)",2.0,,,2.0,46.0
3.0,60,8,2,2,23007,205014,46,27,23,1,46,14,2,27,e5495964ac03c19c,"(40, 1)",2.0,,,2.0,47.0
3.0,60,8,2,2,23007,205014,47,25,22,1,47,13,2,25,e5495964ac03c19c,"(6, 0)",2.0,,,2.0,48.0
3.0,60,8,2,2,23007,205014,48,22,20,1,48,12,2,22,e5495964ac03c19c,"(13, 2)",2.0,,,2.0,49.0
3.0,60,8,2,2,23007,205014,49,20,18,1,49,11,2,20,e5495964ac03c19c,"(46, 2)",2.0,,,2.0,50.0
3.0,60,8,2,2,23007,205014,50,18,16,1,50,10,2,18,e5495964ac03c19c,"(34, 0)",2.0,,,2.0,51.0
3.0,60,8,2,2,23007,205014,51,16,14,1,51,9,2,16,e5495964ac03c19c,"(55, 2)",2.0,,,2.0,52.0
3.0,60,8,2,2,23007,205014,52,14,12,1,52,8,2,14,e5495964ac03c19c,"(21, 0)",2.0,,,2.0,53.0
3.0,60,8,2,2,23007,205014,53,12,10,1,53,7,2,12,e5495964ac03c19c,"(19, 1)",2.0,,,2.0,54.0
3.0,60,8,2,2,23007,205014,54,10,9,1,54,6,2,10,e5495964ac03c19c,"(9, 0)",1.0,,,1.0,55.0
3.0,60,8,2,2,23007,205014,55,9,8,1,55,5,1,9,e5495964ac03c19c,"(11, 2)",1.0,,,1.0,56.0
3.0,60,8,2,2,23007,205014,56,7,7,1,56,4,1,7,e5495964ac03c19c,"(14, 1)",0.0,,,0.0,57.0
3.0,60,8,2,2,23007,205014,57,6,6,1,57,3,0,6,e5495964ac03c19c,"(7, 2)",1.0,,,1.0,58.0
3.0,60,8,2,2,23007,205014,58,3,2,1,58,2,1,3,e5495964ac03c19c,"(27, 1)",1.0,,,1.0,59.0
3.0,60,8,2,2,23007,205014,59,1,1,1,59,1,1,1,e5495964ac03c19c,"(41, 2)",0.0,,,0.0,60.0
