alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,assigned_count,unassigned_count,satisfied_fraction,unit_unsat_count,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_unit_delta,judge_satisfied_after,judge_occurrences
3.5,100,13,4,1,43501,404508,0,200,200,1,0,100,0.0,0,2da525e5ab047046,"(26, 0)",0.0,,,0.0,0.0,7.0,10.0
3.5,100,13,4,1,43501,404508,1,198,198,1,1,99,0.02,0,2da525e5ab047046,"(90, 0)",0.0,,,0.0,0.0,16.0,18.0
3.5,100,13,4,1,43501,404508,2,196,196,1,2,98,0.045714285714285714,0,2da525e5ab047046,"(55, 0)",0.0,,,0.0,0.0,21.0,11.0
3.5,100,13,4,1,43501,404508,3,194,194,1,3,97,0.06,0,2da525e5ab047046,"(68, 1)",0.0,,,0.0,0.0,25.0,8.0
3.5,100,13,4,1,43501,404508,4,192,192,1,4,96,0.07142857142857142,0,2da525e5ab047046,"(29, 0)",0.0,,,0.0,0.0,31.0,11.0
3.5,100,13,4,1,43501,404508,5,190,190,1,5,95,0.08857142857142856,0,2da525e5ab047046,"(39, 0)",0.0,,,0.0,0.0,37.0,9.0
3.5,100,13,4,1,43501,404508,6,188,188,1,6,94,0.10571428571428572,0,2da525e5ab047046,"(78, 1)",0.0,,,0.0,0.0,42.0,9.0
3.5,100,13,4,1,43501,404508,7,186,186,1,7,93,0.12,0,2da525e5ab047046,"(44, 0)",0.0,,,0.0,0.0,48.0,13.0
3.5,100,13,4,1,43501,404508,8,184,184,1,8,92,0.13714285714285715,0,2da525e5ab047046,"(77, 0)",0.0,,,0.0,0.0,53.0,12.0
3.5,100,13,4,1,43501,404508,9,182,182,1,9,91,0.15142857142857144,0,2da525e5ab047046,"(38, 0)",0.0,,,0.0,0.0,61.0,13.0
3.5,100,13,4,1,43501,404508,10,180,180,1,10,90,0.1742857142857143,0,2da525e5ab047046,"(76, 0)",0.0,,,0.0,0.0,64.0,8.0
