alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,assigned_count,unassigned_count,satisfied_fraction,unit_unsat_count,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_unit_delta,judge_satisfied_after,judge_occurrences
3.5,100,17,5,2,53501,505508,0,200,200,1,0,100,0.0,0,a1915267bd47bbb5,"(63, 0)",0.0,,,0.0,0.0,7.0,12.0
3.5,100,17,5,2,53501,505508,1,198,198,1,1,99,0.02,0,a1915267bd47bbb5,"(89, 1)",0.0,,,0.0,0.0,13.0,10.0
3.5,100,17,5,2,53501,505508,2,196,196,1,2,98,0.037142857142857144,0,a1915267bd47bbb5,"(33, 1)",0.0,,,0.0,0.0,18.0,9.0
3.5,100,17,5,2,53501,505508,3,194,194,1,3,97,0.05142857142857143,0,a1915267bd47bbb5,"(80, 0)",0.0,,,0.0,0.0,25.0,16.0
3.5,100,17,5,2,53501,505508,4,192,192,1,4,96,0.07142857142857142,0,a1915267bd47bbb5,"(69, 0)",0.0,,,0.0,0.0,29.0,13.0
3.5,100,17,5,2,53501,505508,5,190,190,1,5,95,0.08285714285714285,0,a1915267bd47bbb5,"(45, 1)",0.0,,,0.0,0.0,36.0,13.0
3.5,100,17,5,2,53501,505508,6,188,188,1,6,94,0.10285714285714286,0,a1915267bd47bbb5,"(6, 1)",0.0,,,0.0,0.0,39.0,6.0
3.5,100,17,5,2,53501,505508,7,186,186,1,7,93,0.11142857142857143,0,a1915267bd47bbb5,"(55, 1)",0.0,,,0.0,0.0,42.0,8.0
3.5,100,17,5,2,53501,505508,8,184,184,1,8,92,0.12,0,a1915267bd47bbb5,"(1, 0)",0.0,,,0.0,0.0,44.0,5.0
3.5,100,17,5,2,53501,505508,9,182,182,1,9,91,0.12571428571428572,0,a1915267bd47bbb5,"(19, 0)",0.0,,,0.0,0.0,47.0,9.0
3.5,100,17,5,2,53501,505508,10,180,180,1,10,90,0.13428571428571429,0,a1915267bd47bbb5,"(7, 0)",0.0,,,0.0,0.0,50.0,8.0
3.5,100,17,5,2,53501,505508,11,178,178,1,11,89,0.14285714285714285,0,a1915267bd47bbb5,"(90, 0)",0.0,,,0.0,0.0,52.0,6.0
3.5,100,17,5,2,53501,505508,12,176,176,1,12,88,0.14857142857142858,0,a1915267bd47bbb5,"(40, 1)",0.0,,,0.0,0.0,58.0,10.0
3.5,100,17,5,2,53501,505508,13,174,174,1,13,87,0.1657142857142857,0,a1915267bd47bbb5,"(23, 0)",0.0,,,0.0,0.0,62.0,8.0
3.5,100,17,5,2,53501,505508,14,172,172,1,14,86,0.17714285714285713,0,a1915267bd47bbb5,"(8, 0)",0.0,,,0.0,0.0,69.0,11.0
3.5,100,17,5,2,53501,505508,15,170,170,1,15,85,0.19714285714285715,0,a1915267bd47bbb5,"(95, 1)",0.0,,,0.0,0.0,76.0,12.0
3.5,100,17,5,2,53501,505508,16,168,168,1,16,84,0.21714285714285714,0,a1915267bd47bbb5,"(28, 1)",0.0,,,0.0,0.0,78.0,12.0
3.5,100,17,5,2,53501,505508,17,166,166,1,17,83,0.22285714285714286,0,a1915267bd47bbb5,"(36, 0)",0.0,,,0.0,0.0,80.0,8.0
3.5,100,17,5,2,53501,505508,18,164,164,1,18,82,0.22857142857142856,0,a1915267bd47bbb5,"(30, 1)",0.0,,,0.0,0.0,85.0,12.0
3.5,100,17,5,2,53501,505508,19,162,162,1,19,81,0.24285714285714285,0,a1915267bd47bbb5,"(51, 0)",0.0,,,0.0,0.0,90.0,7.0
3.5,100,17,5,2,53501,505508,20,160,160,1,20,80,0.2571428571428571,0,a1915267bd47bbb5,"(34, 0)",0.0,,,0.0,0.0,96.0,12.0
3.5,100,17,5,2,53501,505508,21,158,158,1,21,79,0.2742857142857143,0,a1915267bd47bbb5,"(78, 1)",0.0,,,0.0,0.0,99.0,6.0
3.5,100,17,5,2,53501,505508,22,156,156,1,22,78,0.28285714285714286,0,a1915267bd47bbb5,"(64, 1)",0.0,,,0.0,0.0,102.0,7.0
3.5,100,17,5,2,53501,505508,23,154,154,1,23,77,0.2914285714285714,0,a1915267bd47bbb5,"(97, 0)",0.0,,,0.0,0.0,106.0,6.0
3.5,100,17,5,2,53501,505508,24,152,152,1,24,76,0.3028571428571429,0,a1915267bd47bbb5,"(39, 1)",0.0,,,0.0,0.0,111.0,8.0
3.5,100,17,5,2,53501,505508,25,150,150,1,25,75,0.3171428571428571,0,a1915267bd47bbb5,"(5, 0)",0.0,,,0.0,0.0,116.0,9.0
3.5,100,17,5,2,53501,505508,26,148,148,1,26,74,0.3314285714285714,0,a1915267bd47bbb5,"(21, 0)",0.0,,,0.0,0.0,120.0,6.0
3.5,100,17,5,2,53501,505508,27,146,146,1,27,73,0.34285714285714286,0,a1915267bd47bbb5,"(81, 1)",0.0,,,0.0,0.0,125.0,11.0
3.5,100,17,5,2,53501,505508,28,144,144,1,28,72,0.35714285714285715,0,a1915267bd47bbb5,"(10, 0)",0.0,,,0.0,0.0,130.0,12.0
3.5,100,17,5,2,53501,505508,29,142,142,1,29,71,0.37142857142857144,0,a1915267bd47bbb5,"(17, 1)",0.0,,,0.0,0.0,133.0,15.0
3.5,100,17,5,2,53501,505508,30,140,140,1,30,70,0.38,0,a1915267bd47bbb5,"(20, 1)",0.0,,,0.0,0.0,139.0,15.0
3.5,100,17,5,2,53501,505508,31,138,138,1,31,69,0.39714285714285713,0,a1915267bd47bbb5,"(37, 0)",0.0,,,0.0,0.0,143.0,10.0
3.5,100,17,5,2,53501,505508,32,136,136,1,32,68,0.4085714285714286,0,a1915267bd47bbb5,"(96, 0)",0.0,,,0.0,0.0,146.0,8.0
3.5,100,17,5,2,53501,505508,33,134,134,1,33,67,0.41714285714285715,0,a1915267bd47bbb5,"(85, 0)",0.0,,,0.0,0.0,150.0,5.0
3.5,100,17,5,2,53501,505508,34,132,132,1,34,66,0.42857142857142855,0,a1915267bd47bbb5,"(58, 0)",0.0,,,0.0,0.0,156.0,11.0
3.5,100,17,5,2,53501,505508,35,130,130,1,35,65,0.44571428571428573,0,a1915267bd47bbb5,"(32, 0)",0.0,,,0.0,0.0,157.0,4.0
3.5,100,17,5,2,53501,505508,36,128,128,1,36,64,0.44857142857142857,0,a1915267bd47bbb5,"(52, 1)",0.0,,,0.0,0.0,160.0,11.0
3.5,100,17,5,2,53501,505508,37,126,126,1,37,63,0.45714285714285713,0,a1915267bd47bbb5,"(13, 0)",0.0,,,0.0,0.0,163.0,4.0
