alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,assigned_count,unassigned_count,satisfied_fraction,unit_unsat_count,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_unit_delta,judge_satisfied_after,judge_occurrences
4.5,100,12,4,0,44501,404508,71,58,43,1,71,29,0.7666666666666667,15,83a988ca6dc3bc20,"(71, 1)",15.0,,,15.0,0.0,350.0,18.0
4.5,100,12,4,0,44501,404508,72,56,42,1,72,28,0.7777777777777778,15,83a988ca6dc3bc20,"(15, 0)",15.0,,,15.0,0.0,353.0,15.0
4.5,100,12,4,0,44501,404508,73,54,40,1,73,27,0.7844444444444445,15,83a988ca6dc3bc20,"(58, 0)",16.0,,,16.0,1.0,356.0,12.0
4.5,100,12,4,0,44501,404508,74,52,37,1,74,26,0.7911111111111111,16,83a988ca6dc3bc20,"(89, 0)",17.0,,,17.0,1.0,359.0,12.0
4.5,100,12,4,0,44501,404508,75,50,34,1,75,25,0.7977777777777778,17,83a988ca6dc3bc20,"(18, 1)",18.0,,,18.0,1.0,363.0,15.0
4.5,100,12,4,0,44501,404508,76,48,31,1,76,24,0.8066666666666666,18,83a988ca6dc3bc20,"(34, 0)",18.0,,,18.0,0.0,367.0,20.0
4.5,100,12,4,0,44501,404508,77,46,29,1,77,23,0.8155555555555556,18,83a988ca6dc3bc20,"(83, 1)",19.0,,,19.0,1.0,369.0,17.0
4.5,100,12,4,0,44501,404508,78,44,26,1,78,22,0.82,19,83a988ca6dc3bc20,"(82, 1)",20.0,,,20.0,1.0,372.0,15.0
4.5,100,12,4,0,44501,404508,79,42,23,1,79,21,0.8266666666666667,20,83a988ca6dc3bc20,"(32, 1)",20.0,,,20.0,0.0,374.0,16.0
4.5,100,12,4,0,44501,404508,80,40,22,1,80,20,0.8311111111111111,20,83a988ca6dc3bc20,"(1, 1)",21.0,,,21.0,1.0,377.0,14.0
4.5,100,12,4,0,44501,404508,81,38,19,1,81,19,0.8377777777777777,21,83a988ca6dc3bc20,"(44, 0)",22.0,,,22.0,1.0,383.0,18.0
4.5,100,12,4,0,44501,404508,82,36,16,1,82,18,0.8511111111111112,22,83a988ca6dc3bc20,"(95, 1)",23.0,,,23.0,1.0,387.0,17.0
4.5,100,12,4,0,44501,404508,83,34,13,1,83,17,0.86,23,83a988ca6dc3bc20,"(12, 1)",25.0,,,25.0,2.0,390.0,13.0
4.5,100,12,4,0,44501,404508,84,32,11,1,84,16,0.8666666666666667,25,83a988ca6dc3bc20,"(78, 1)",26.0,,,26.0,1.0,394.0,15.0
4.5,100,12,4,0,44501,404508,85,30,9,1,85,15,0.8755555555555555,26,83a988ca6dc3bc20,"(9, 0)",27.0,,,27.0,1.0,396.0,15.0
4.5,100,12,4,0,44501,404508,86,28,7,1,86,14,0.88,27,83a988ca6dc3bc20,"(86, 0)",28.0,,,28.0,1.0,400.0,20.0
4.5,100,12,4,0,44501,404508,87,26,5,1,87,13,0.8888888888888888,28,83a988ca6dc3bc20,"(53, 1)",29.0,,,29.0,1.0,401.0,12.0
4.5,100,12,4,0,44501,404508,88,24,3,1,88,12,0.8911111111111111,29,83a988ca6dc3bc20,"(84, 0)",31.0,,,31.0,2.0,405.0,14.0
4.5,100,12,4,0,44501,404508,89,22,1,1,89,11,0.9,31,83a988ca6dc3bc20,"(2, 0)",32.0,,,32.0,1.0,409.0,13.0
4.5,100,12,4,0,44501,404508,90,20,0,1,90,10,0.9088888888888889,32,83a988ca6dc3bc20,,,no_legal_move,0,,,,
