alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,assigned_count,unassigned_count,satisfied_fraction,unit_unsat_count,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_unit_delta,judge_satisfied_after,judge_occurrences
5.0,100,9,3,0,35001,305008,0,200,200,1,0,100,0.0,0,af5f285b844c11e9,"(67, 1)",0.0,,,0.0,0.0,9.0,19.0
5.0,100,9,3,0,35001,305008,1,198,198,1,1,99,0.018,0,af5f285b844c11e9,"(63, 1)",0.0,,,0.0,0.0,14.0,17.0
5.0,100,9,3,0,35001,305008,2,196,196,1,2,98,0.028,0,af5f285b844c11e9,"(74, 1)",0.0,,,0.0,0.0,19.0,14.0
5.0,100,9,3,0,35001,305008,3,194,194,1,3,97,0.038,0,af5f285b844c11e9,"(72, 0)",0.0,,,0.0,0.0,26.0,14.0
5.0,100,9,3,0,35001,305008,4,192,192,1,4,96,0.052,0,af5f285b844c11e9,"(50, 1)",0.0,,,0.0,0.0,31.0,8.0
5.0,100,9,3,0,35001,305008,5,190,190,1,5,95,0.062,0,af5f285b844c11e9,"(34, 0)",0.0,,,0.0,0.0,35.0,10.0
5.0,100,9,3,0,35001,305008,6,188,188,1,6,94,0.07,0,af5f285b844c11e9,"(33, 1)",0.0,,,0.0,0.0,36.0,9.0
5.0,100,9,3,0,35001,305008,7,186,186,1,7,93,0.072,0,af5f285b844c11e9,"(29, 1)",0.0,,,0.0,0.0,39.0,10.0
5.0,100,9,3,0,35001,305008,8,184,184,1,8,92,0.078,0,af5f285b844c11e9,"(11, 0)",0.0,,,0.0,0.0,49.0,15.0
5.0,100,9,3,0,35001,305008,9,182,182,1,9,91,0.098,0,af5f285b844c11e9,"(32, 1)",0.0,,,0.0,0.0,54.0,14.0
5.0,100,9,3,0,35001,305008,10,180,180,1,10,90,0.108,0,af5f285b844c11e9,"(96, 1)",0.0,,,0.0,0.0,58.0,13.0
5.0,100,9,3,0,35001,305008,11,178,178,1,11,89,0.116,0,af5f285b844c11e9,"(53, 0)",0.0,,,0.0,0.0,65.0,11.0
