alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,assigned_count,unassigned_count,satisfied_fraction,unit_unsat_count,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_unit_delta,judge_satisfied_after,judge_occurrences
2.5,100,4,1,1,12501,103508,0,200,200,1,0,100,0.0,0,7b524cbec546fe29,"(53, 0)",0.0,,,0.0,0.0,7.0,9.0
2.5,100,4,1,1,12501,103508,1,198,198,1,1,99,0.028,0,7b524cbec546fe29,"(10, 0)",0.0,,,0.0,0.0,10.0,7.0
2.5,100,4,1,1,12501,103508,2,196,196,1,2,98,0.04,0,7b524cbec546fe29,"(84, 1)",0.0,,,0.0,0.0,14.0,11.0
2.5,100,4,1,1,12501,103508,3,194,194,1,3,97,0.056,0,7b524cbec546fe29,"(56, 0)",0.0,,,0.0,0.0,16.0,6.0
2.5,100,4,1,1,12501,103508,4,192,192,1,4,96,0.064,0,7b524cbec546fe29,"(73, 0)",0.0,,,0.0,0.0,24.0,10.0
2.5,100,4,1,1,12501,103508,5,190,190,1,5,95,0.096,0,7b524cbec546fe29,"(46, 0)",0.0,,,0.0,0.0,26.0,13.0
2.5,100,4,1,1,12501,103508,6,188,188,1,6,94,0.104,0,7b524cbec546fe29,"(26, 1)",0.0,,,0.0,0.0,28.0,8.0
2.5,100,4,1,1,12501,103508,7,186,186,1,7,93,0.112,0,7b524cbec546fe29,"(20, 1)",0.0,,,0.0,0.0,32.0,6.0
2.5,100,4,1,1,12501,103508,8,184,184,1,8,92,0.128,0,7b524cbec546fe29,"(30, 1)",0.0,,,0.0,0.0,38.0,10.0
2.5,100,4,1,1,12501,103508,9,182,182,1,9,91,0.152,0,7b524cbec546fe29,"(48, 1)",0.0,,,0.0,0.0,41.0,6.0
2.5,100,4,1,1,12501,103508,10,180,180,1,10,90,0.164,0,7b524cbec546fe29,"(8, 1)",0.0,,,0.0,0.0,43.0,11.0
2.5,100,4,1,1,12501,103508,11,178,178,1,11,89,0.172,0,7b524cbec546fe29,"(42, 0)",0.0,,,0.0,0.0,49.0,14.0
2.5,100,4,1,1,12501,103508,12,176,176,1,12,88,0.196,0,7b524cbec546fe29,"(80, 1)",0.0,,,0.0,0.0,55.0,12.0
2.5,100,4,1,1,12501,103508,13,174,174,1,13,87,0.22,0,7b524cbec546fe29,"(97, 0)",0.0,,,0.0,0.0,59.0,10.0
2.5,100,4,1,1,12501,103508,14,172,172,1,14,86,0.236,0,7b524cbec546fe29,"(15, 0)",0.0,,,0.0,0.0,62.0,10.0
2.5,100,4,1,1,12501,103508,15,170,170,1,15,85,0.248,0,7b524cbec546fe29,"(14, 1)",0.0,,,0.0,0.0,65.0,6.0
2.5,100,4,1,1,12501,103508,16,168,168,1,16,84,0.26,0,7b524cbec546fe29,"(17, 0)",0.0,,,0.0,0.0,69.0,5.0
