alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,assigned_count,unassigned_count,satisfied_fraction,unit_unsat_count,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_unit_delta,judge_satisfied_after,judge_occurrences
1.5,100,9,3,0,31501,301508,0,200,200,1,0,100,0.0,0,dae860b9162f69af,"(70, 0)",0.0,,,0.0,0.0,3.0,7.0
1.5,100,9,3,0,31501,301508,1,198,198,1,1,99,0.02,0,dae860b9162f69af,"(59, 1)",0.0,,,0.0,0.0,5.0,3.0
1.5,100,9,3,0,31501,301508,2,196,196,1,2,98,0.03333333333333333,0,dae860b9162f69af,"(69, 1)",0.0,,,0.0,0.0,10.0,5.0
1.5,100,9,3,0,31501,301508,3,194,194,1,3,97,0.06666666666666667,0,dae860b9162f69af,"(52, 1)",0.0,,,0.0,0.0,10.0,1.0
1.5,100,9,3,0,31501,301508,4,192,192,1,4,96,0.06666666666666667,0,dae860b9162f69af,"(74, 1)",0.0,,,0.0,0.0,12.0,4.0
1.5,100,9,3,0,31501,301508,5,190,190,1,5,95,0.08,0,dae860b9162f69af,"(28, 0)",0.0,,,0.0,0.0,13.0,2.0
1.5,100,9,3,0,31501,301508,6,188,188,1,6,94,0.08666666666666667,0,dae860b9162f69af,"(10, 0)",0.0,,,0.0,0.0,14.0,3.0
1.5,100,9,3,0,31501,301508,7,186,186,1,7,93,0.09333333333333334,0,dae860b9162f69af,"(27, 1)",0.0,,,0.0,0.0,15.0,4.0
1.5,100,9,3,0,31501,301508,8,184,184,1,8,92,0.1,0,dae860b9162f69af,"(75, 1)",0.0,,,0.0,0.0,22.0,9.0
1.5,100,9,3,0,31501,301508,9,182,182,1,9,91,0.14666666666666667,0,dae860b9162f69af,"(23, 0)",0.0,,,0.0,0.0,23.0,2.0
1.5,100,9,3,0,31501,301508,10,180,180,1,10,90,0.15333333333333332,0,dae860b9162f69af,"(30, 0)",0.0,,,0.0,0.0,23.0,3.0
1.5,100,9,3,0,31501,301508,11,178,178,1,11,89,0.15333333333333332,0,dae860b9162f69af,"(41, 1)",0.0,,,0.0,0.0,24.0,2.0
1.5,100,9,3,0,31501,301508,12,176,176,1,12,88,0.16,0,dae860b9162f69af,"(77, 0)",0.0,,,0.0,0.0,24.0,2.0
1.5,100,9,3,0,31501,301508,13,174,174,1,13,87,0.16,0,dae860b9162f69af,"(62, 0)",0.0,,,0.0,0.0,24.0,1.0
1.5,100,9,3,0,31501,301508,14,172,172,1,14,86,0.16,0,dae860b9162f69af,"(85, 0)",0.0,,,0.0,0.0,25.0,3.0
1.5,100,9,3,0,31501,301508,15,170,170,1,15,85,0.16666666666666666,0,dae860b9162f69af,"(37, 1)",0.0,,,0.0,0.0,28.0,5.0
