alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,assigned_count,unassigned_count,satisfied_fraction,unit_unsat_count,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_unit_delta,judge_satisfied_after,judge_occurrences
2.0,100,12,4,0,42001,402008,75,50,50,1,75,25,0.875,0,7f94d1826ed1c25f,"(23, 0)",0.0,,,0.0,0.0,176.0,5.0
2.0,100,12,4,0,42001,402008,76,48,48,1,76,24,0.88,0,7f94d1826ed1c25f,"(4, 0)",0.0,,,0.0,0.0,178.0,6.0
2.0,100,12,4,0,42001,402008,77,46,46,1,77,23,0.89,0,7f94d1826ed1c25f,"(52, 1)",0.0,,,0.0,0.0,178.0,4.0
2.0,100,12,4,0,42001,402008,78,44,44,1,78,22,0.89,0,7f94d1826ed1c25f,"(77, 0)",0.0,,,0.0,0.0,180.0,4.0
2.0,100,12,4,0,42001,402008,79,42,42,1,79,21,0.9,0,7f94d1826ed1c25f,"(28, 0)",0.0,,,0.0,0.0,180.0,3.0
2.0,100,12,4,0,42001,402008,80,40,40,1,80,20,0.9,0,7f94d1826ed1c25f,"(95, 1)",0.0,,,0.0,0.0,182.0,4.0
2.0,100,12,4,0,42001,402008,81,38,38,1,81,19,0.91,0,7f94d1826ed1c25f,"(88, 0)",0.0,,,0.0,0.0,183.0,4.0
2.0,100,12,4,0,42001,402008,82,36,36,1,82,18,0.915,0,7f94d1826ed1c25f,"(10, 0)",0.0,,,0.0,0.0,183.0,3.0
2.0,100,12,4,0,42001,402008,83,34,34,1,83,17,0.915,0,7f94d1826ed1c25f,"(56, 1)",0.0,,,0.0,0.0,183.0,8.0
2.0,100,12,4,0,42001,402008,84,32,32,1,84,16,0.915,0,7f94d1826ed1c25f,"(12, 1)",0.0,,,0.0,0.0,184.0,8.0
2.0,100,12,4,0,42001,402008,85,30,30,1,85,15,0.92,0,7f94d1826ed1c25f,"(50, 0)",0.0,,,0.0,0.0,186.0,9.0
2.0,100,12,4,0,42001,402008,86,28,28,1,86,14,0.93,0,7f94d1826ed1c25f,"(46, 1)",0.0,,,0.0,0.0,187.0,5.0
2.0,100,12,4,0,42001,402008,87,26,26,1,87,13,0.935,0,7f94d1826ed1c25f,"(13, 0)",0.0,,,0.0,0.0,188.0,7.0
2.0,100,12,4,0,42001,402008,88,24,24,1,88,12,0.94,0,7f94d1826ed1c25f,"(0, 0)",0.0,,,0.0,0.0,189.0,6.0
2.0,100,12,4,0,42001,402008,89,22,22,1,89,11,0.945,0,7f94d1826ed1c25f,"(92, 0)",0.0,,,0.0,0.0,190.0,7.0
2.0,100,12,4,0,42001,402008,90,20,20,1,90,10,0.95,0,7f94d1826ed1c25f,"(98, 0)",0.0,,,0.0,0.0,191.0,5.0
2.0,100,12,4,0,42001,402008,91,18,18,1,91,9,0.955,0,7f94d1826ed1c25f,"(36, 0)",0.0,,,0.0,0.0,192.0,6.0
2.0,100,12,4,0,42001,402008,92,16,16,1,92,8,0.96,0,7f94d1826ed1c25f,"(58, 1)",0.0,,,0.0,0.0,193.0,6.0
2.0,100,12,4,0,42001,402008,93,14,14,1,93,7,0.965,0,7f94d1826ed1c25f,"(70, 1)",0.0,,,0.0,0.0,193.0,9.0
2.0,100,12,4,0,42001,402008,94,12,12,1,94,6,0.965,0,7f94d1826ed1c25f,"(5, 0)",0.0,,,0.0,0.0,194.0,9.0
2.0,100,12,4,0,42001,402008,95,10,10,1,95,5,0.97,0,7f94d1826ed1c25f,"(78, 0)",0.0,,,0.0,0.0,196.0,8.0
2.0,100,12,4,0,42001,402008,96,8,8,1,96,4,0.98,0,7f94d1826ed1c25f,"(55, 0)",0.0,,,0.0,0.0,198.0,10.0
2.0,100,12,4,0,42001,402008,97,6,6,1,97,3,0.99,0,7f94d1826ed1c25f,"(86, 0)",0.0,,,0.0,0.0,198.0,9.0
2.0,100,12,4,0,42001,402008,98,4,4,1,98,2,0.99,0,7f94d1826ed1c25f,"(48, 0)",1.0,,,1.0,1.0,199.0,8.0
2.0,100,12,4,0,42001,402008,99,2,1,1,99,1,0.995,1,7f94d1826ed1c25f,"(26, 1)",0.0,,,0.0,-1.0,200.0,5.0
