alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,assigned_count,unassigned_count,satisfied_fraction,unit_unsat_count,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_unit_delta,judge_satisfied_after,judge_occurrences
4.0,100,10,3,1,34001,305008,0,200,200,1,0,100,0.0,0,d15cf2df85d825af,"(67, 1)",0.0,,,0.0,0.0,6.0,14.0
4.0,100,10,3,1,34001,305008,1,198,198,1,1,99,0.015,0,d15cf2df85d825af,"(64, 1)",0.0,,,0.0,0.0,13.0,16.0
4.0,100,10,3,1,34001,305008,2,196,196,1,2,98,0.0325,0,d15cf2df85d825af,"(93, 0)",0.0,,,0.0,0.0,16.0,9.0
4.0,100,10,3,1,34001,305008,3,194,194,1,3,97,0.04,0,d15cf2df85d825af,"(73, 0)",0.0,,,0.0,0.0,22.0,17.0
4.0,100,10,3,1,34001,305008,4,192,192,1,4,96,0.055,0,d15cf2df85d825af,"(99, 0)",0.0,,,0.0,0.0,23.0,10.0
4.0,100,10,3,1,34001,305008,5,190,190,1,5,95,0.0575,0,d15cf2df85d825af,"(39, 0)",0.0,,,0.0,0.0,27.0,4.0
4.0,100,10,3,1,34001,305008,6,188,188,1,6,94,0.0675,0,d15cf2df85d825af,"(53, 1)",0.0,,,0.0,0.0,35.0,14.0
4.0,100,10,3,1,34001,305008,7,186,186,1,7,93,0.0875,0,d15cf2df85d825af,"(37, 0)",0.0,,,0.0,0.0,38.0,6.0
4.0,100,10,3,1,34001,305008,8,184,184,1,8,92,0.095,0,d15cf2df85d825af,"(36, 1)",0.0,,,0.0,0.0,40.0,6.0
4.0,100,10,3,1,34001,305008,9,182,182,1,9,91,0.1,0,d15cf2df85d825af,"(28, 1)",0.0,,,0.0,0.0,47.0,12.0
4.0,100,10,3,1,34001,305008,10,180,180,1,10,90,0.1175,0,d15cf2df85d825af,"(8, 1)",0.0,,,0.0,0.0,54.0,12.0
4.0,100,10,3,1,34001,305008,11,178,178,1,11,89,0.135,0,d15cf2df85d825af,"(29, 0)",0.0,,,0.0,0.0,63.0,10.0
4.0,100,10,3,1,34001,305008,12,176,176,1,12,88,0.1575,0,d15cf2df85d825af,"(77, 0)",0.0,,,0.0,0.0,71.0,13.0
4.0,100,10,3,1,34001,305008,13,174,174,1,13,87,0.1775,0,d15cf2df85d825af,"(44, 0)",0.0,,,0.0,0.0,75.0,10.0
4.0,100,10,3,1,34001,305008,14,172,172,1,14,86,0.1875,0,d15cf2df85d825af,"(49, 0)",0.0,,,0.0,0.0,77.0,11.0
4.0,100,10,3,1,34001,305008,15,170,170,1,15,85,0.1925,0,d15cf2df85d825af,"(10, 0)",0.0,,,0.0,0.0,83.0,14.0
4.0,100,10,3,1,34001,305008,16,168,168,1,16,84,0.2075,0,d15cf2df85d825af,"(11, 1)",0.0,,,0.0,0.0,88.0,11.0
4.0,100,10,3,1,34001,305008,17,166,166,1,17,83,0.22,0,d15cf2df85d825af,"(78, 1)",0.0,,,0.0,0.0,97.0,17.0
4.0,100,10,3,1,34001,305008,18,164,164,1,18,82,0.2425,0,d15cf2df85d825af,"(17, 1)",0.0,,,0.0,0.0,98.0,13.0
4.0,100,10,3,1,34001,305008,19,162,162,1,19,81,0.245,0,d15cf2df85d825af,"(1, 1)",0.0,,,0.0,0.0,101.0,5.0
4.0,100,10,3,1,34001,305008,20,160,160,1,20,80,0.2525,0,d15cf2df85d825af,"(13, 1)",0.0,,,0.0,0.0,108.0,13.0
4.0,100,10,3,1,34001,305008,21,158,158,1,21,79,0.27,0,d15cf2df85d825af,"(58, 0)",0.0,,,0.0,0.0,112.0,13.0
4.0,100,10,3,1,34001,305008,22,156,156,1,22,78,0.28,0,d15cf2df85d825af,"(79, 0)",0.0,,,0.0,0.0,115.0,7.0
4.0,100,10,3,1,34001,305008,23,154,154,1,23,77,0.2875,0,d15cf2df85d825af,"(59, 0)",0.0,,,0.0,0.0,123.0,18.0
4.0,100,10,3,1,34001,305008,24,152,152,1,24,76,0.3075,0,d15cf2df85d825af,"(22, 0)",0.0,,,0.0,0.0,128.0,7.0
4.0,100,10,3,1,34001,305008,25,150,150,1,25,75,0.32,0,d15cf2df85d825af,"(52, 1)",0.0,,,0.0,0.0,132.0,10.0
4.0,100,10,3,1,34001,305008,26,148,148,1,26,74,0.33,0,d15cf2df85d825af,"(85, 1)",0.0,,,0.0,0.0,135.0,9.0
4.0,100,10,3,1,34001,305008,27,146,146,1,27,73,0.3375,0,d15cf2df85d825af,"(87, 1)",0.0,,,0.0,0.0,138.0,9.0
4.0,100,10,3,1,34001,305008,28,144,144,1,28,72,0.345,0,d15cf2df85d825af,"(7, 1)",0.0,,,0.0,0.0,142.0,10.0
4.0,100,10,3,1,34001,305008,29,142,142,1,29,71,0.355,0,d15cf2df85d825af,"(32, 0)",0.0,,,0.0,0.0,146.0,12.0
4.0,100,10,3,1,34001,305008,30,140,140,1,30,70,0.365,0,d15cf2df85d825af,"(19, 0)",0.0,,,0.0,0.0,151.0,13.0
4.0,100,10,3,1,34001,305008,31,138,138,1,31,69,0.3775,0,d15cf2df85d825af,"(20, 0)",0.0,,,0.0,0.0,154.0,7.0
4.0,100,10,3,1,34001,305008,32,136,136,1,32,68,0.385,0,d15cf2df85d825af,"(88, 0)",0.0,,,0.0,0.0,156.0,11.0
4.0,100,10,3,1,34001,305008,33,134,134,1,33,67,0.39,0,d15cf2df85d825af,"(90, 0)",0.0,,,0.0,0.0,161.0,13.0
4.0,100,10,3,1,34001,305008,34,132,132,1,34,66,0.4025,0,d15cf2df85d825af,"(65, 0)",0.0,,,0.0,0.0,163.0,10.0
4.0,100,10,3,1,34001,305008,35,130,130,1,35,65,0.4075,0,d15cf2df85d825af,"(24, 1)",0.0,,,0.0,0.0,169.0,13.0
4.0,100,10,3,1,34001,305008,36,128,128,1,36,64,0.4225,0,d15cf2df85d825af,"(92, 0)",0.0,,,0.0,0.0,174.0,11.0
4.0,100,10,3,1,34001,305008,37,126,126,1,37,63,0.435,0,d15cf2df85d825af,"(82, 1)",0.0,,,0.0,0.0,178.0,7.0
4.0,100,10,3,1,34001,305008,38,124,124,1,38,62,0.445,0,d15cf2df85d825af,"(3, 0)",0.0,,,0.0,0.0,180.0,11.0
4.0,100,10,3,1,34001,305008,39,122,122,1,39,61,0.45,0,d15cf2df85d825af,"(4, 1)",0.0,,,0.0,0.0,184.0,8.0
4.0,100,10,3,1,34001,305008,40,120,120,1,40,60,0.46,0,d15cf2df85d825af,"(71, 1)",0.0,,,0.0,0.0,194.0,16.0
4.0,100,10,3,1,34001,305008,41,118,118,1,41,59,0.485,0,d15cf2df85d825af,"(54, 0)",0.0,,,0.0,0.0,195.0,6.0
4.0,100,10,3,1,34001,305008,42,116,116,1,42,58,0.4875,0,d15cf2df85d825af,"(30, 1)",0.0,,,0.0,0.0,196.0,6.0
4.0,100,10,3,1,34001,305008,43,114,114,1,43,57,0.49,0,d15cf2df85d825af,"(51, 0)",0.0,,,0.0,0.0,201.0,11.0
4.0,100,10,3,1,34001,305008,44,112,112,1,44,56,0.5025,0,d15cf2df85d825af,"(91, 0)",0.0,,,0.0,0.0,205.0,9.0
4.0,100,10,3,1,34001,305008,45,110,110,1,45,55,0.5125,0,d15cf2df85d825af,"(2, 0)",0.0,,,0.0,0.0,210.0,13.0
4.0,100,10,3,1,34001,305008,46,108,108,1,46,54,0.525,0,d15cf2df85d825af,"(50, 1)",0.0,,,0.0,0.0,214.0,11.0
4.0,100,10,3,1,34001,305008,47,106,106,1,47,53,0.535,0,d15cf2df85d825af,"(69, 0)",0.0,,,0.0,0.0,219.0,9.0
4.0,100,10,3,1,34001,305008,48,104,104,1,48,52,0.5475,0,d15cf2df85d825af,"(60, 0)",0.0,,,0.0,0.0,221.0,9.0
4.0,100,10,3,1,34001,305008,49,102,102,1,49,51,0.5525,0,d15cf2df85d825af,"(68, 1)",0.0,,,0.0,0.0,229.0,13.0
