alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,assigned_count,unassigned_count,satisfied_fraction,unit_unsat_count,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_unit_delta,judge_satisfied_after,judge_occurrences
3.5,100,2,0,2,3501,5508,0,200,200,1,0,100,0.0,0,f97d26293394aa53,"(97, 1)",0.0,,,0.0,0.0,11.0,16.0
3.5,100,2,0,2,3501,5508,1,198,198,1,1,99,0.03142857142857143,0,f97d26293394aa53,"(18, 0)",0.0,,,0.0,0.0,18.0,14.0
3.5,100,2,0,2,3501,5508,2,196,196,1,2,98,0.05142857142857143,0,f97d26293394aa53,"(14, 1)",0.0,,,0.0,0.0,23.0,11.0
3.5,100,2,0,2,3501,5508,3,194,194,1,3,97,0.06571428571428571,0,f97d26293394aa53,"(51, 1)",0.0,,,0.0,0.0,29.0,7.0
3.5,100,2,0,2,3501,5508,4,192,192,1,4,96,0.08285714285714285,0,f97d26293394aa53,"(15, 1)",0.0,,,0.0,0.0,34.0,7.0
3.5,100,2,0,2,3501,5508,5,190,190,1,5,95,0.09714285714285714,0,f97d26293394aa53,"(33, 1)",0.0,,,0.0,0.0,40.0,9.0
3.5,100,2,0,2,3501,5508,6,188,188,1,6,94,0.11428571428571428,0,f97d26293394aa53,"(65, 0)",0.0,,,0.0,0.0,43.0,11.0
3.5,100,2,0,2,3501,5508,7,186,186,1,7,93,0.12285714285714286,0,f97d26293394aa53,"(54, 0)",0.0,,,0.0,0.0,45.0,6.0
3.5,100,2,0,2,3501,5508,8,184,184,1,8,92,0.12857142857142856,0,f97d26293394aa53,"(93, 0)",0.0,,,0.0,0.0,50.0,9.0
3.5,100,2,0,2,3501,5508,9,182,182,1,9,91,0.14285714285714285,0,f97d26293394aa53,"(10, 1)",0.0,,,0.0,0.0,53.0,7.0
3.5,100,2,0,2,3501,5508,10,180,180,1,10,90,0.15142857142857144,0,f97d26293394aa53,"(26, 1)",0.0,,,0.0,0.0,56.0,14.0
3.5,100,2,0,2,3501,5508,11,178,178,1,11,89,0.16,0,f97d26293394aa53,"(11, 1)",0.0,,,0.0,0.0,62.0,8.0
3.5,100,2,0,2,3501,5508,12,176,176,1,12,88,0.17714285714285713,0,f97d26293394aa53,"(17, 1)",0.0,,,0.0,0.0,67.0,10.0
3.5,100,2,0,2,3501,5508,13,174,174,1,13,87,0.19142857142857142,0,f97d26293394aa53,"(66, 1)",0.0,,,0.0,0.0,74.0,10.0
3.5,100,2,0,2,3501,5508,14,172,172,1,14,86,0.21142857142857144,0,f97d26293394aa53,"(62, 1)",0.0,,,0.0,0.0,76.0,3.0
3.5,100,2,0,2,3501,5508,15,170,170,1,15,85,0.21714285714285714,0,f97d26293394aa53,"(8, 0)",0.0,,,0.0,0.0,81.0,13.0
3.5,100,2,0,2,3501,5508,16,168,168,1,16,84,0.23142857142857143,0,f97d26293394aa53,"(19, 0)",0.0,,,0.0,0.0,89.0,14.0
3.5,100,2,0,2,3501,5508,17,166,166,1,17,83,0.2542857142857143,0,f97d26293394aa53,"(81, 1)",0.0,,,0.0,0.0,92.0,6.0
3.5,100,2,0,2,3501,5508,18,164,164,1,18,82,0.26285714285714284,0,f97d26293394aa53,"(99, 0)",0.0,,,0.0,0.0,97.0,8.0
3.5,100,2,0,2,3501,5508,19,162,162,1,19,81,0.27714285714285714,0,f97d26293394aa53,"(75, 1)",0.0,,,0.0,0.0,101.0,13.0
3.5,100,2,0,2,3501,5508,20,160,160,1,20,80,0.2885714285714286,0,f97d26293394aa53,"(13, 0)",0.0,,,0.0,0.0,106.0,12.0
3.5,100,2,0,2,3501,5508,21,158,158,1,21,79,0.3028571428571429,0,f97d26293394aa53,"(5, 0)",0.0,,,0.0,0.0,108.0,5.0
3.5,100,2,0,2,3501,5508,22,156,156,1,22,78,0.30857142857142855,0,f97d26293394aa53,"(55, 1)",0.0,,,0.0,0.0,115.0,13.0
3.5,100,2,0,2,3501,5508,23,154,154,1,23,77,0.32857142857142857,0,f97d26293394aa53,"(50, 1)",0.0,,,0.0,0.0,117.0,6.0
3.5,100,2,0,2,3501,5508,24,152,152,1,24,76,0.3342857142857143,0,f97d26293394aa53,"(41, 1)",0.0,,,0.0,0.0,121.0,13.0
3.5,100,2,0,2,3501,5508,25,150,150,1,25,75,0.3457142857142857,0,f97d26293394aa53,"(35, 1)",0.0,,,0.0,0.0,124.0,8.0
3.5,100,2,0,2,3501,5508,26,148,148,1,26,74,0.35428571428571426,0,f97d26293394aa53,"(28, 1)",0.0,,,0.0,0.0,128.0,7.0
3.5,100,2,0,2,3501,5508,27,146,146,1,27,73,0.3657142857142857,0,f97d26293394aa53,"(58, 1)",0.0,,,0.0,0.0,131.0,10.0
3.5,100,2,0,2,3501,5508,28,144,144,1,28,72,0.3742857142857143,0,f97d26293394aa53,"(69, 1)",0.0,,,0.0,0.0,135.0,8.0
3.5,100,2,0,2,3501,5508,29,142,142,1,29,71,0.38571428571428573,0,f97d26293394aa53,"(0, 0)",0.0,,,0.0,0.0,142.0,14.0
3.5,100,2,0,2,3501,5508,30,140,140,1,30,70,0.4057142857142857,0,f97d26293394aa53,"(21, 0)",0.0,,,0.0,0.0,144.0,10.0
3.5,100,2,0,2,3501,5508,31,138,138,1,31,69,0.4114285714285714,0,f97d26293394aa53,"(39, 1)",0.0,,,0.0,0.0,148.0,10.0
3.5,100,2,0,2,3501,5508,32,136,136,1,32,68,0.4228571428571429,0,f97d26293394aa53,"(87, 1)",0.0,,,0.0,0.0,152.0,14.0
3.5,100,2,0,2,3501,5508,33,134,134,1,33,67,0.4342857142857143,0,f97d26293394aa53,"(91, 1)",0.0,,,0.0,0.0,154.0,8.0
3.5,100,2,0,2,3501,5508,34,132,132,1,34,66,0.44,0,f97d26293394aa53,"(60, 0)",0.0,,,0.0,0.0,157.0,7.0
3.5,100,2,0,2,3501,5508,35,130,130,1,35,65,0.44857142857142857,0,f97d26293394aa53,"(47, 0)",0.0,,,0.0,0.0,159.0,5.0
3.5,100,2,0,2,3501,5508,36,128,128,1,36,64,0.4542857142857143,0,f97d26293394aa53,"(84, 1)",0.0,,,0.0,0.0,163.0,15.0
3.5,100,2,0,2,3501,5508,37,126,126,1,37,63,0.4657142857142857,0,f97d26293394aa53,"(59, 1)",0.0,,,0.0,0.0,166.0,12.0
3.5,100,2,0,2,3501,5508,38,124,124,1,38,62,0.4742857142857143,0,f97d26293394aa53,"(78, 1)",0.0,,,0.0,0.0,169.0,9.0
3.5,100,2,0,2,3501,5508,39,122,122,1,39,61,0.4828571428571429,0,f97d26293394aa53,"(6, 0)",0.0,,,0.0,0.0,172.0,4.0
3.5,100,2,0,2,3501,5508,40,120,120,1,40,60,0.49142857142857144,0,f97d26293394aa53,"(49, 0)",0.0,,,0.0,0.0,176.0,10.0
3.5,100,2,0,2,3501,5508,41,118,118,1,41,59,0.5028571428571429,0,f97d26293394aa53,"(63, 1)",0.0,,,0.0,0.0,180.0,18.0
3.5,100,2,0,2,3501,5508,42,116,116,1,42,58,0.5142857142857142,0,f97d26293394aa53,"(1, 1)",0.0,,,0.0,0.0,182.0,5.0
3.5,100,2,0,2,3501,5508,43,114,114,1,43,57,0.52,0,f97d26293394aa53,"(77, 1)",0.0,,,0.0,0.0,190.0,11.0
3.5,100,2,0,2,3501,5508,44,112,112,1,44,56,0.5428571428571428,0,f97d26293394aa53,"(29, 0)",0.0,,,0.0,0.0,192.0,8.0
3.5,100,2,0,2,3501,5508,45,110,110,1,45,55,0.5485714285714286,0,f97d26293394aa53,"(38, 0)",0.0,,,0.0,0.0,196.0,9.0
3.5,100,2,0,2,3501,5508,46,108,108,1,46,54,0.56,0,f97d26293394aa53,"(83, 1)",0.0,,,0.0,0.0,198.0,9.0
3.5,100,2,0,2,3501,5508,47,106,106,1,47,53,0.5657142857142857,0,f97d26293394aa53,"(23, 1)",0.0,,,0.0,0.0,202.0,10.0
3.5,100,2,0,2,3501,5508,48,104,104,1,48,52,0.5771428571428572,0,f97d26293394aa53,"(7, 0)",0.0,,,0.0,0.0,206.0,10.0
3.5,100,2,0,2,3501,5508,49,102,102,1,49,51,0.5885714285714285,0,f97d26293394aa53,"(32, 0)",0.0,,,0.0,0.0,213.0,10.0
3.5,100,2,0,2,3501,5508,50,100,100,1,50,50,0.6085714285714285,0,f97d26293394aa53,"(2, 1)",0.0,,,0.0,0.0,221.0,16.0
3.5,100,2,0,2,3501,5508,51,98,98,1,51,49,0.6314285714285715,0,f97d26293394aa53,"(42, 1)",0.0,,,0.0,0.0,223.0,6.0
3.5,100,2,0,2,3501,5508,52,96,96,1,52,48,0.6371428571428571,0,f97d26293394aa53,"(80, 0)",0.0,,,0.0,0.0,225.0,13.0
3.5,100,2,0,2,3501,5508,53,94,94,1,53,47,0.6428571428571429,0,f97d26293394aa53,"(36, 0)",0.0,,,0.0,0.0,231.0,11.0
3.5,100,2,0,2,3501,5508,54,92,92,1,54,46,0.66,0,f97d26293394aa53,"(82, 0)",0.0,,,0.0,0.0,232.0,5.0
3.5,100,2,0,2,3501,5508,55,90,90,1,55,45,0.6628571428571428,0,f97d26293394aa53,"(92, 0)",0.0,,,0.0,0.0,235.0,11.0
3.5,100,2,0,2,3501,5508,56,88,88,1,56,44,0.6714285714285714,0,f97d26293394aa53,"(76, 1)",0.0,,,0.0,0.0,239.0,12.0
3.5,100,2,0,2,3501,5508,57,86,86,1,57,43,0.6828571428571428,0,f97d26293394aa53,"(56, 1)",0.0,,,0.0,0.0,242.0,6.0
3.5,100,2,0,2,3501,5508,58,84,84,1,58,42,0.6914285714285714,0,f97d26293394aa53,"(67, 1)",0.0,,,0.0,0.0,245.0,9.0
3.5,100,2,0,2,3501,5508,59,82,82,1,59,41,0.7,0,f97d26293394aa53,"(22, 1)",0.0,,,0.0,0.0,247.0,11.0
3.5,100,2,0,2,3501,5508,60,80,80,1,60,40,0.7057142857142857,0,f97d26293394aa53,"(89, 1)",0.0,,,0.0,0.0,249.0,8.0
3.5,100,2,0,2,3501,5508,61,78,78,1,61,39,0.7114285714285714,0,f97d26293394aa53,"(27, 1)",0.0,,,0.0,0.0,252.0,11.0
3.5,100,2,0,2,3501,5508,62,76,76,1,62,38,0.72,0,f97d26293394aa53,"(30, 0)",0.0,,,0.0,0.0,253.0,8.0
3.5,100,2,0,2,3501,5508,63,74,74,1,63,37,0.7228571428571429,0,f97d26293394aa53,"(85, 0)",0.0,,,0.0,0.0,254.0,9.0
3.5,100,2,0,2,3501,5508,64,72,72,1,64,36,0.7257142857142858,0,f97d26293394aa53,"(12, 1)",0.0,,,0.0,0.0,255.0,9.0
3.5,100,2,0,2,3501,5508,65,70,70,1,65,35,0.7285714285714285,0,f97d26293394aa53,"(53, 0)",0.0,,,0.0,0.0,258.0,10.0
3.5,100,2,0,2,3501,5508,66,68,68,1,66,34,0.7371428571428571,0,f97d26293394aa53,"(52, 0)",1.0,,,1.0,1.0,259.0,8.0
3.5,100,2,0,2,3501,5508,67,66,65,1,67,33,0.74,1,f97d26293394aa53,"(57, 1)",2.0,,,2.0,1.0,264.0,10.0
3.5,100,2,0,2,3501,5508,68,64,62,1,68,32,0.7542857142857143,2,f97d26293394aa53,"(4, 1)",3.0,,,3.0,1.0,270.0,14.0
3.5,100,2,0,2,3501,5508,69,62,59,1,69,31,0.7714285714285715,3,f97d26293394aa53,"(79, 1)",3.0,,,3.0,0.0,275.0,14.0
