alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,assigned_count,unassigned_count,satisfied_fraction,unit_unsat_count,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_unit_delta,judge_satisfied_after,judge_occurrences
4.5,100,23,7,2,74501,706508,0,200,200,1,0,100,0.0,0,50ea2c44b0705804,"(80, 0)",0.0,,,0.0,0.0,13.0,20.0
4.5,100,23,7,2,74501,706508,1,198,198,1,1,99,0.028888888888888888,0,50ea2c44b0705804,"(10, 1)",0.0,,,0.0,0.0,20.0,11.0
4.5,100,23,7,2,74501,706508,2,196,196,1,2,98,0.044444444444444446,0,50ea2c44b0705804,"(57, 1)",0.0,,,0.0,0.0,25.0,9.0
4.5,100,23,7,2,74501,706508,3,194,194,1,3,97,0.05555555555555555,0,50ea2c44b0705804,"(47, 1)",0.0,,,0.0,0.0,33.0,18.0
4.5,100,23,7,2,74501,706508,4,192,192,1,4,96,0.07333333333333333,0,50ea2c44b0705804,"(28, 0)",0.0,,,0.0,0.0,39.0,13.0
4.5,100,23,7,2,74501,706508,5,190,190,1,5,95,0.08666666666666667,0,50ea2c44b0705804,"(83, 0)",0.0,,,0.0,0.0,49.0,16.0
4.5,100,23,7,2,74501,706508,6,188,188,1,6,94,0.10888888888888888,0,50ea2c44b0705804,"(90, 1)",0.0,,,0.0,0.0,59.0,17.0
4.5,100,23,7,2,74501,706508,7,186,186,1,7,93,0.13111111111111112,0,50ea2c44b0705804,"(50, 1)",0.0,,,0.0,0.0,64.0,13.0
4.5,100,23,7,2,74501,706508,8,184,184,1,8,92,0.14222222222222222,0,50ea2c44b0705804,"(25, 1)",0.0,,,0.0,0.0,70.0,13.0
4.5,100,23,7,2,74501,706508,9,182,182,1,9,91,0.15555555555555556,0,50ea2c44b0705804,"(24, 1)",0.0,,,0.0,0.0,77.0,12.0
4.5,100,23,7,2,74501,706508,10,180,180,1,10,90,0.1711111111111111,0,50ea2c44b0705804,"(51, 0)",0.0,,,0.0,0.0,84.0,11.0
4.5,100,23,7,2,74501,706508,11,178,178,1,11,89,0.18666666666666668,0,50ea2c44b0705804,"(76, 1)",0.0,,,0.0,0.0,90.0,11.0
4.5,100,23,7,2,74501,706508,12,176,176,1,12,88,0.2,0,50ea2c44b0705804,"(99, 1)",0.0,,,0.0,0.0,99.0,19.0
4.5,100,23,7,2,74501,706508,13,174,174,1,13,87,0.22,0,50ea2c44b0705804,"(20, 1)",0.0,,,0.0,0.0,108.0,15.0
4.5,100,23,7,2,74501,706508,14,172,172,1,14,86,0.24,0,50ea2c44b0705804,"(64, 1)",0.0,,,0.0,0.0,113.0,12.0
4.5,100,23,7,2,74501,706508,15,170,170,1,15,85,0.2511111111111111,0,50ea2c44b0705804,"(73, 1)",0.0,,,0.0,0.0,121.0,14.0
4.5,100,23,7,2,74501,706508,16,168,168,1,16,84,0.2688888888888889,0,50ea2c44b0705804,"(45, 1)",0.0,,,0.0,0.0,122.0,11.0
4.5,100,23,7,2,74501,706508,17,166,166,1,17,83,0.27111111111111114,0,50ea2c44b0705804,"(8, 0)",0.0,,,0.0,0.0,127.0,11.0
4.5,100,23,7,2,74501,706508,18,164,164,1,18,82,0.2822222222222222,0,50ea2c44b0705804,"(17, 0)",0.0,,,0.0,0.0,131.0,11.0
4.5,100,23,7,2,74501,706508,19,162,162,1,19,81,0.2911111111111111,0,50ea2c44b0705804,"(88, 0)",0.0,,,0.0,0.0,136.0,12.0
4.5,100,23,7,2,74501,706508,20,160,160,1,20,80,0.3022222222222222,0,50ea2c44b0705804,"(68, 1)",0.0,,,0.0,0.0,140.0,13.0
4.5,100,23,7,2,74501,706508,21,158,158,1,21,79,0.3111111111111111,0,50ea2c44b0705804,"(67, 0)",0.0,,,0.0,0.0,142.0,10.0
4.5,100,23,7,2,74501,706508,22,156,156,1,22,78,0.31555555555555553,0,50ea2c44b0705804,"(18, 1)",0.0,,,0.0,0.0,145.0,8.0
4.5,100,23,7,2,74501,706508,23,154,154,1,23,77,0.32222222222222224,0,50ea2c44b0705804,"(32, 1)",0.0,,,0.0,0.0,153.0,15.0
4.5,100,23,7,2,74501,706508,24,152,152,1,24,76,0.34,0,50ea2c44b0705804,"(30, 0)",0.0,,,0.0,0.0,159.0,13.0
4.5,100,23,7,2,74501,706508,25,150,150,1,25,75,0.35333333333333333,0,50ea2c44b0705804,"(38, 0)",0.0,,,0.0,0.0,164.0,15.0
4.5,100,23,7,2,74501,706508,26,148,148,1,26,74,0.36444444444444446,0,50ea2c44b0705804,"(58, 1)",0.0,,,0.0,0.0,169.0,11.0
4.5,100,23,7,2,74501,706508,27,146,146,1,27,73,0.37555555555555553,0,50ea2c44b0705804,"(84, 1)",0.0,,,0.0,0.0,176.0,16.0
4.5,100,23,7,2,74501,706508,28,144,144,1,28,72,0.39111111111111113,0,50ea2c44b0705804,"(59, 1)",0.0,,,0.0,0.0,186.0,18.0
4.5,100,23,7,2,74501,706508,29,142,142,1,29,71,0.41333333333333333,0,50ea2c44b0705804,"(81, 1)",0.0,,,0.0,0.0,189.0,10.0
4.5,100,23,7,2,74501,706508,30,140,140,1,30,70,0.42,0,50ea2c44b0705804,"(55, 0)",0.0,,,0.0,0.0,196.0,14.0
4.5,100,23,7,2,74501,706508,31,138,138,1,31,69,0.43555555555555553,0,50ea2c44b0705804,"(31, 1)",0.0,,,0.0,0.0,201.0,11.0
4.5,100,23,7,2,74501,706508,32,136,136,1,32,68,0.44666666666666666,0,50ea2c44b0705804,"(48, 1)",0.0,,,0.0,0.0,204.0,10.0
4.5,100,23,7,2,74501,706508,33,134,134,1,33,67,0.4533333333333333,0,50ea2c44b0705804,"(11, 1)",0.0,,,0.0,0.0,209.0,11.0
4.5,100,23,7,2,74501,706508,34,132,132,1,34,66,0.46444444444444444,0,50ea2c44b0705804,"(44, 0)",0.0,,,0.0,0.0,215.0,13.0
4.5,100,23,7,2,74501,706508,35,130,130,1,35,65,0.4777777777777778,0,50ea2c44b0705804,"(49, 1)",0.0,,,0.0,0.0,218.0,11.0
4.5,100,23,7,2,74501,706508,36,128,128,1,36,64,0.48444444444444446,0,50ea2c44b0705804,"(16, 0)",0.0,,,0.0,0.0,223.0,10.0
4.5,100,23,7,2,74501,706508,37,126,126,1,37,63,0.4955555555555556,0,50ea2c44b0705804,"(21, 1)",0.0,,,0.0,0.0,227.0,7.0
4.5,100,23,7,2,74501,706508,38,124,124,1,38,62,0.5044444444444445,0,50ea2c44b0705804,"(75, 0)",0.0,,,0.0,0.0,231.0,6.0
4.5,100,23,7,2,74501,706508,39,122,122,1,39,61,0.5133333333333333,0,50ea2c44b0705804,"(96, 1)",0.0,,,0.0,0.0,236.0,16.0
4.5,100,23,7,2,74501,706508,40,120,120,1,40,60,0.5244444444444445,0,50ea2c44b0705804,"(94, 1)",0.0,,,0.0,0.0,239.0,6.0
4.5,100,23,7,2,74501,706508,41,118,118,1,41,59,0.5311111111111111,0,50ea2c44b0705804,"(97, 1)",0.0,,,0.0,0.0,243.0,10.0
4.5,100,23,7,2,74501,706508,42,116,116,1,42,58,0.54,0,50ea2c44b0705804,"(65, 0)",0.0,,,0.0,0.0,246.0,11.0
4.5,100,23,7,2,74501,706508,43,114,114,1,43,57,0.5466666666666666,0,50ea2c44b0705804,"(79, 1)",0.0,,,0.0,0.0,250.0,17.0
4.5,100,23,7,2,74501,706508,44,112,112,1,44,56,0.5555555555555556,0,50ea2c44b0705804,"(86, 1)",0.0,,,0.0,0.0,255.0,12.0
4.5,100,23,7,2,74501,706508,45,110,110,1,45,55,0.5666666666666667,0,50ea2c44b0705804,"(71, 1)",0.0,,,0.0,0.0,258.0,7.0
4.5,100,23,7,2,74501,706508,46,108,108,1,46,54,0.5733333333333334,0,50ea2c44b0705804,"(91, 0)",0.0,,,0.0,0.0,265.0,11.0
4.5,100,23,7,2,74501,706508,47,106,106,1,47,53,0.5888888888888889,0,50ea2c44b0705804,"(56, 0)",0.0,,,0.0,0.0,274.0,18.0
4.5,100,23,7,2,74501,706508,48,104,104,1,48,52,0.6088888888888889,0,50ea2c44b0705804,"(95, 1)",0.0,,,0.0,0.0,278.0,14.0
4.5,100,23,7,2,74501,706508,49,102,102,1,49,51,0.6177777777777778,0,50ea2c44b0705804,"(63, 1)",0.0,,,0.0,0.0,279.0,6.0
4.5,100,23,7,2,74501,706508,50,100,100,1,50,50,0.62,0,50ea2c44b0705804,"(36, 1)",0.0,,,0.0,0.0,284.0,20.0
4.5,100,23,7,2,74501,706508,51,98,98,1,51,49,0.6311111111111111,0,50ea2c44b0705804,"(43, 1)",0.0,,,0.0,0.0,289.0,10.0
4.5,100,23,7,2,74501,706508,52,96,96,1,52,48,0.6422222222222222,0,50ea2c44b0705804,"(37, 0)",0.0,,,0.0,0.0,294.0,23.0
4.5,100,23,7,2,74501,706508,53,94,94,1,53,47,0.6533333333333333,0,50ea2c44b0705804,"(53, 0)",1.0,,,1.0,1.0,297.0,10.0
4.5,100,23,7,2,74501,706508,54,92,91,1,54,46,0.66,1,50ea2c44b0705804,"(29, 0)",2.0,,,2.0,1.0,302.0,16.0
4.5,100,23,7,2,74501,706508,55,90,88,1,55,45,0.6711111111111111,2,50ea2c44b0705804,"(40, 0)",2.0,,,2.0,0.0,306.0,12.0
4.5,100,23,7,2,74501,706508,56,88,86,1,56,44,0.68,2,50ea2c44b0705804,"(62, 1)",2.0,,,2.0,0.0,310.0,11.0
4.5,100,23,7,2,74501,706508,57,86,84,1,57,43,0.6888888888888889,2,50ea2c44b0705804,"(74, 1)",3.0,,,3.0,1.0,317.0,15.0
4.5,100,23,7,2,74501,706508,58,84,81,1,58,42,0.7044444444444444,3,50ea2c44b0705804,"(77, 0)",3.0,,,3.0,0.0,323.0,18.0
